type, size, algo, threshold, avg_ms
nearly, 67500, quick, -1, 7
nearly, 67500, best, 16, 3
nearly, 67600, quick, -1, 7
nearly, 67600, best, 16, 3
nearly, 67700, quick, -1, 7
nearly, 67700, best, 16, 3
nearly, 67800, quick, -1, 7
nearly, 67800, best, 16, 3
nearly, 67900, quick, -1, 7
nearly, 67900, best, 16, 3
nearly, 68000, quick, -1, 6
nearly, 68000, best, 16, 3
nearly, 68100, quick, -1, 7
nearly, 68100, best, 16, 3
nearly, 68200, quick, -1, 7
nearly, 68200, best, 16, 3
nearly, 68300, quick, -1, 7
nearly, 68300, best, 16, 3
nearly, 68400, quick, -1, 7
nearly, 68400, best, 16, 3
nearly, 68500, quick, -1, 7
nearly, 68500, best, 16, 3
nearly, 68600, quick, -1, 7
nearly, 68600, best, 16, 3
nearly, 68700, quick, -1, 7
nearly, 68700, best, 16, 3
nearly, 68800, quick, -1, 7
nearly, 68800, best, 16, 3
nearly, 68900, quick, -1, 7
nearly, 68900, best, 16, 3
nearly, 69000, quick, -1, 6
nearly, 69000, best, 16, 3
nearly, 69100, quick, -1, 7
nearly, 69100, best, 16, 3
nearly, 69200, quick, -1, 7
nearly, 69200, best, 16, 3
nearly, 69300, quick, -1, 7
nearly, 69300, best, 16, 3
nearly, 69400, quick, -1, 7
nearly, 69400, best, 16, 3
nearly, 69500, quick, -1, 7
nearly, 69500, best, 16, 3
nearly, 69600, quick, -1, 7
nearly, 69600, best, 16, 3
nearly, 69700, quick, -1, 7
nearly, 69700, best, 16, 3
nearly, 69800, quick, -1, 7
nearly, 69800, best, 16, 3
nearly, 69900, quick, -1, 7
nearly, 69900, best, 16, 3
nearly, 70000, quick, -1, 7
nearly, 70000, best, 16, 3
nearly, 70100, quick, -1, 7
nearly, 70100, best, 16, 3
nearly, 70200, quick, -1, 7
nearly, 70200, best, 16, 3
nearly, 70300, quick, -1, 7
nearly, 70300, best, 16, 3
nearly, 70400, quick, -1, 7
nearly, 70400, best, 16, 3
nearly, 70500, quick, -1, 7
nearly, 70500, best, 16, 3
nearly, 70600, quick, -1, 7
nearly, 70600, best, 16, 3
nearly, 70700, quick, -1, 7
nearly, 70700, best, 16, 3
nearly, 70800, quick, -1, 7
nearly, 70800, best, 16, 3
nearly, 70900, quick, -1, 7
nearly, 70900, best, 16, 3
nearly, 71000, quick, -1, 7
nearly, 71000, best, 16, 3
nearly, 71100, quick, -1, 7
nearly, 71100, best, 16, 3
nearly, 71200, quick, -1, 7
nearly, 71200, best, 16, 3
nearly, 71300, quick, -1, 7
nearly, 71300, best, 16, 3
nearly, 71400, quick, -1, 7
nearly, 71400, best, 16, 3
nearly, 71500, quick, -1, 7
nearly, 71500, best, 16, 3
nearly, 71600, quick, -1, 7
nearly, 71600, best, 16, 3
nearly, 71700, quick, -1, 7
nearly, 71700, best, 16, 3
nearly, 71800, quick, -1, 7
nearly, 71800, best, 16, 3
nearly, 71900, quick, -1, 7
nearly, 71900, best, 16, 3
nearly, 72000, quick, -1, 7
nearly, 72000, best, 16, 3
nearly, 72100, quick, -1, 7
nearly, 72100, best, 16, 3
nearly, 72200, quick, -1, 7
nearly, 72200, best, 16, 3
nearly, 72300, quick, -1, 7
nearly, 72300, best, 16, 3
nearly, 72400, quick, -1, 7
nearly, 72400, best, 16, 3
nearly, 72500, quick, -1, 7
nearly, 72500, best, 16, 3
nearly, 72600, quick, -1, 7
nearly, 72600, best, 16, 3
nearly, 72700, quick, -1, 7
nearly, 72700, best, 16, 3
nearly, 72800, quick, -1, 7
nearly, 72800, best, 16, 3
nearly, 72900, quick, -1, 7
nearly, 72900, best, 16, 3
nearly, 73000, quick, -1, 7
nearly, 73000, best, 16, 3
nearly, 73100, quick, -1, 7
nearly, 73100, best, 16, 3
nearly, 73200, quick, -1, 7
nearly, 73200, best, 16, 3
nearly, 73300, quick, -1, 7
nearly, 73300, best, 16, 3
nearly, 73400, quick, -1, 7
nearly, 73400, best, 16, 3
nearly, 73500, quick, -1, 7
nearly, 73500, best, 16, 3
nearly, 73600, quick, -1, 7
nearly, 73600, best, 16, 3
nearly, 73700, quick, -1, 8
nearly, 73700, best, 16, 3
nearly, 73800, quick, -1, 8
nearly, 73800, best, 16, 3
nearly, 73900, quick, -1, 8
nearly, 73900, best, 16, 3
nearly, 74000, quick, -1, 8
nearly, 74000, best, 16, 3
nearly, 74100, quick, -1, 8
nearly, 74100, best, 16, 3
nearly, 74200, quick, -1, 8
nearly, 74200, best, 16, 3
nearly, 74300, quick, -1, 8
nearly, 74300, best, 16, 4
nearly, 74400, quick, -1, 8
nearly, 74400, best, 16, 4
nearly, 74500, quick, -1, 7
nearly, 74500, best, 16, 3
nearly, 74600, quick, -1, 8
nearly, 74600, best, 16, 3
nearly, 74700, quick, -1, 7
nearly, 74700, best, 16, 4
nearly, 74800, quick, -1, 7
nearly, 74800, best, 16, 4
nearly, 74900, quick, -1, 7
nearly, 74900, best, 16, 4
nearly, 75000, quick, -1, 7
nearly, 75000, best, 16, 3
nearly, 75100, quick, -1, 7
nearly, 75100, best, 16, 3
nearly, 75200, quick, -1, 7
nearly, 75200, best, 16, 3
nearly, 75300, quick, -1, 7
nearly, 75300, best, 16, 3
nearly, 75400, quick, -1, 8
nearly, 75400, best, 16, 3
nearly, 75500, quick, -1, 8
nearly, 75500, best, 16, 3
nearly, 75600, quick, -1, 8
nearly, 75600, best, 16, 3
nearly, 75700, quick, -1, 8
nearly, 75700, best, 16, 3
nearly, 75800, quick, -1, 8
nearly, 75800, best, 16, 3
nearly, 75900, quick, -1, 8
nearly, 75900, best, 16, 3
nearly, 76000, quick, -1, 8
nearly, 76000, best, 16, 3
nearly, 76100, quick, -1, 8
nearly, 76100, best, 16, 3
nearly, 76200, quick, -1, 8
nearly, 76200, best, 16, 3
nearly, 76300, quick, -1, 8
nearly, 76300, best, 16, 3
nearly, 76400, quick, -1, 8
nearly, 76400, best, 16, 3
nearly, 76500, quick, -1, 8
nearly, 76500, best, 16, 4
nearly, 76600, quick, -1, 8
nearly, 76600, best, 16, 4
nearly, 76700, quick, -1, 8
nearly, 76700, best, 16, 3
nearly, 76800, quick, -1, 8
nearly, 76800, best, 16, 4
nearly, 76900, quick, -1, 8
nearly, 76900, best, 16, 4
nearly, 77000, quick, -1, 8
nearly, 77000, best, 16, 4
nearly, 77100, quick, -1, 8
nearly, 77100, best, 16, 4
nearly, 77200, quick, -1, 8
nearly, 77200, best, 16, 4
nearly, 77300, quick, -1, 8
nearly, 77300, best, 16, 4
nearly, 77400, quick, -1, 8
nearly, 77400, best, 16, 3
nearly, 77500, quick, -1, 8
nearly, 77500, best, 16, 3
nearly, 77600, quick, -1, 8
nearly, 77600, best, 16, 4
nearly, 77700, quick, -1, 8
nearly, 77700, best, 16, 4
nearly, 77800, quick, -1, 8
nearly, 77800, best, 16, 4
nearly, 77900, quick, -1, 8
nearly, 77900, best, 16, 3
nearly, 78000, quick, -1, 8
nearly, 78000, best, 16, 4
nearly, 78100, quick, -1, 8
nearly, 78100, best, 16, 4
nearly, 78200, quick, -1, 8
nearly, 78200, best, 16, 4
nearly, 78300, quick, -1, 7
nearly, 78300, best, 16, 4
nearly, 78400, quick, -1, 8
nearly, 78400, best, 16, 4
nearly, 78500, quick, -1, 8
nearly, 78500, best, 16, 4
nearly, 78600, quick, -1, 8
nearly, 78600, best, 16, 4
nearly, 78700, quick, -1, 8
nearly, 78700, best, 16, 4
nearly, 78800, quick, -1, 8
nearly, 78800, best, 16, 4
nearly, 78900, quick, -1, 8
nearly, 78900, best, 16, 4
nearly, 79000, quick, -1, 8
nearly, 79000, best, 16, 4
nearly, 79100, quick, -1, 8
nearly, 79100, best, 16, 4
nearly, 79200, quick, -1, 8
nearly, 79200, best, 16, 4
nearly, 79300, quick, -1, 8
nearly, 79300, best, 16, 4
nearly, 79400, quick, -1, 8
nearly, 79400, best, 16, 4
nearly, 79500, quick, -1, 8
nearly, 79500, best, 16, 4
nearly, 79600, quick, -1, 8
nearly, 79600, best, 16, 4
nearly, 79700, quick, -1, 8
nearly, 79700, best, 16, 4
nearly, 79800, quick, -1, 8
nearly, 79800, best, 16, 4
nearly, 79900, quick, -1, 8
nearly, 79900, best, 16, 4
nearly, 80000, quick, -1, 8
nearly, 80000, best, 16, 4
nearly, 80100, quick, -1, 8
nearly, 80100, best, 16, 4
nearly, 80200, quick, -1, 8
nearly, 80200, best, 16, 4
nearly, 80300, quick, -1, 8
nearly, 80300, best, 16, 4
nearly, 80400, quick, -1, 8
nearly, 80400, best, 16, 4
nearly, 80500, quick, -1, 8
nearly, 80500, best, 16, 4
nearly, 80600, quick, -1, 8
nearly, 80600, best, 16, 4
nearly, 80700, quick, -1, 8
nearly, 80700, best, 16, 4
nearly, 80800, quick, -1, 8
nearly, 80800, best, 16, 4
nearly, 80900, quick, -1, 8
nearly, 80900, best, 16, 4
nearly, 81000, quick, -1, 8
nearly, 81000, best, 16, 4
nearly, 81100, quick, -1, 8
nearly, 81100, best, 16, 4
nearly, 81200, quick, -1, 8
nearly, 81200, best, 16, 4
nearly, 81300, quick, -1, 8
nearly, 81300, best, 16, 4
nearly, 81400, quick, -1, 8
nearly, 81400, best, 16, 4
nearly, 81500, quick, -1, 8
nearly, 81500, best, 16, 4
nearly, 81600, quick, -1, 8
nearly, 81600, best, 16, 4
nearly, 81700, quick, -1, 8
nearly, 81700, best, 16, 4
nearly, 81800, quick, -1, 8
nearly, 81800, best, 16, 4
nearly, 81900, quick, -1, 8
nearly, 81900, best, 16, 4
nearly, 82000, quick, -1, 8
nearly, 82000, best, 16, 4
nearly, 82100, quick, -1, 8
nearly, 82100, best, 16, 4
nearly, 82200, quick, -1, 8
nearly, 82200, best, 16, 4
nearly, 82300, quick, -1, 8
nearly, 82300, best, 16, 4
nearly, 82400, quick, -1, 8
nearly, 82400, best, 16, 4
nearly, 82500, quick, -1, 8
nearly, 82500, best, 16, 4
nearly, 82600, quick, -1, 8
nearly, 82600, best, 16, 4
nearly, 82700, quick, -1, 8
nearly, 82700, best, 16, 4
nearly, 82800, quick, -1, 8
nearly, 82800, best, 16, 4
nearly, 82900, quick, -1, 8
nearly, 82900, best, 16, 4
nearly, 83000, quick, -1, 8
nearly, 83000, best, 16, 4
nearly, 83100, quick, -1, 8
nearly, 83100, best, 16, 4
nearly, 83200, quick, -1, 8
nearly, 83200, best, 16, 4
nearly, 83300, quick, -1, 13
nearly, 83300, best, 16, 6
nearly, 83400, quick, -1, 9
nearly, 83400, best, 16, 4
nearly, 83500, quick, -1, 8
nearly, 83500, best, 16, 4
nearly, 83600, quick, -1, 8
nearly, 83600, best, 16, 4
nearly, 83700, quick, -1, 8
nearly, 83700, best, 16, 4
nearly, 83800, quick, -1, 8
nearly, 83800, best, 16, 4
nearly, 83900, quick, -1, 8
nearly, 83900, best, 16, 4
nearly, 84000, quick, -1, 8
nearly, 84000, best, 16, 4
nearly, 84100, quick, -1, 8
nearly, 84100, best, 16, 4
nearly, 84200, quick, -1, 8
nearly, 84200, best, 16, 4
nearly, 84300, quick, -1, 8
nearly, 84300, best, 16, 4
nearly, 84400, quick, -1, 8
nearly, 84400, best, 16, 4
nearly, 84500, quick, -1, 8
nearly, 84500, best, 16, 4
nearly, 84600, quick, -1, 9
nearly, 84600, best, 16, 4
nearly, 84700, quick, -1, 8
nearly, 84700, best, 16, 4
nearly, 84800, quick, -1, 8
nearly, 84800, best, 16, 4
nearly, 84900, quick, -1, 9
nearly, 84900, best, 16, 4
nearly, 85000, quick, -1, 8
nearly, 85000, best, 16, 4
nearly, 85100, quick, -1, 9
nearly, 85100, best, 16, 4
nearly, 85200, quick, -1, 9
nearly, 85200, best, 16, 4
nearly, 85300, quick, -1, 9
nearly, 85300, best, 16, 4
nearly, 85400, quick, -1, 8
nearly, 85400, best, 16, 4
nearly, 85500, quick, -1, 9
nearly, 85500, best, 16, 4
nearly, 85600, quick, -1, 9
nearly, 85600, best, 16, 4
nearly, 85700, quick, -1, 9
nearly, 85700, best, 16, 4
nearly, 85800, quick, -1, 9
nearly, 85800, best, 16, 4
nearly, 85900, quick, -1, 9
nearly, 85900, best, 16, 4
nearly, 86000, quick, -1, 9
nearly, 86000, best, 16, 4
nearly, 86100, quick, -1, 9
nearly, 86100, best, 16, 4
nearly, 86200, quick, -1, 9
nearly, 86200, best, 16, 4
nearly, 86300, quick, -1, 9
nearly, 86300, best, 16, 4
nearly, 86400, quick, -1, 9
nearly, 86400, best, 16, 4
nearly, 86500, quick, -1, 9
nearly, 86500, best, 16, 4
nearly, 86600, quick, -1, 9
nearly, 86600, best, 16, 4
nearly, 86700, quick, -1, 9
nearly, 86700, best, 16, 4
nearly, 86800, quick, -1, 9
nearly, 86800, best, 16, 4
nearly, 86900, quick, -1, 9
nearly, 86900, best, 16, 4
nearly, 87000, quick, -1, 9
nearly, 87000, best, 16, 5
nearly, 87100, quick, -1, 8
nearly, 87100, best, 16, 5
nearly, 87200, quick, -1, 9
nearly, 87200, best, 16, 5
nearly, 87300, quick, -1, 9
nearly, 87300, best, 16, 5
nearly, 87400, quick, -1, 9
nearly, 87400, best, 16, 5
nearly, 87500, quick, -1, 9
nearly, 87500, best, 16, 5
nearly, 87600, quick, -1, 9
nearly, 87600, best, 16, 5
nearly, 87700, quick, -1, 9
nearly, 87700, best, 16, 5
nearly, 87800, quick, -1, 9
nearly, 87800, best, 16, 5
nearly, 87900, quick, -1, 9
nearly, 87900, best, 16, 5
nearly, 88000, quick, -1, 9
nearly, 88000, best, 16, 5
nearly, 88100, quick, -1, 9
nearly, 88100, best, 16, 5
nearly, 88200, quick, -1, 9
nearly, 88200, best, 16, 5
nearly, 88300, quick, -1, 9
nearly, 88300, best, 16, 5
nearly, 88400, quick, -1, 9
nearly, 88400, best, 16, 5
nearly, 88500, quick, -1, 9
nearly, 88500, best, 16, 5
nearly, 88600, quick, -1, 9
nearly, 88600, best, 16, 5
nearly, 88700, quick, -1, 9
nearly, 88700, best, 16, 4
nearly, 88800, quick, -1, 11
nearly, 88800, best, 16, 6
nearly, 88900, quick, -1, 9
nearly, 88900, best, 16, 5
nearly, 89000, quick, -1, 9
nearly, 89000, best, 16, 4
nearly, 89100, quick, -1, 9
nearly, 89100, best, 16, 5
nearly, 89200, quick, -1, 9
nearly, 89200, best, 16, 4
nearly, 89300, quick, -1, 9
nearly, 89300, best, 16, 4
nearly, 89400, quick, -1, 15
nearly, 89400, best, 16, 12
nearly, 89500, quick, -1, 10
nearly, 89500, best, 16, 4
nearly, 89600, quick, -1, 9
nearly, 89600, best, 16, 4
nearly, 89700, quick, -1, 10
nearly, 89700, best, 16, 4
nearly, 89800, quick, -1, 9
nearly, 89800, best, 16, 4
nearly, 89900, quick, -1, 9
nearly, 89900, best, 16, 4
nearly, 90000, quick, -1, 10
nearly, 90000, best, 16, 4
nearly, 90100, quick, -1, 9
nearly, 90100, best, 16, 4
nearly, 90200, quick, -1, 9
nearly, 90200, best, 16, 4
nearly, 90300, quick, -1, 9
nearly, 90300, best, 16, 4
nearly, 90400, quick, -1, 9
nearly, 90400, best, 16, 4
nearly, 90500, quick, -1, 9
nearly, 90500, best, 16, 4
nearly, 90600, quick, -1, 9
nearly, 90600, best, 16, 4
nearly, 90700, quick, -1, 9
nearly, 90700, best, 16, 5
nearly, 90800, quick, -1, 9
nearly, 90800, best, 16, 4
nearly, 90900, quick, -1, 9
nearly, 90900, best, 16, 4
nearly, 91000, quick, -1, 9
nearly, 91000, best, 16, 5
nearly, 91100, quick, -1, 9
nearly, 91100, best, 16, 5
nearly, 91200, quick, -1, 9
nearly, 91200, best, 16, 4
nearly, 91300, quick, -1, 10
nearly, 91300, best, 16, 5
nearly, 91400, quick, -1, 9
nearly, 91400, best, 16, 5
nearly, 91500, quick, -1, 9
nearly, 91500, best, 16, 4
nearly, 91600, quick, -1, 10
nearly, 91600, best, 16, 5
nearly, 91700, quick, -1, 9
nearly, 91700, best, 16, 5
nearly, 91800, quick, -1, 9
nearly, 91800, best, 16, 4
nearly, 91900, quick, -1, 9
nearly, 91900, best, 16, 4
nearly, 92000, quick, -1, 9
nearly, 92000, best, 16, 4
nearly, 92100, quick, -1, 9
nearly, 92100, best, 16, 4
nearly, 92200, quick, -1, 10
nearly, 92200, best, 16, 4
nearly, 92300, quick, -1, 10
nearly, 92300, best, 16, 4
nearly, 92400, quick, -1, 10
nearly, 92400, best, 16, 4
nearly, 92500, quick, -1, 10
nearly, 92500, best, 16, 4
nearly, 92600, quick, -1, 10
nearly, 92600, best, 16, 5
nearly, 92700, quick, -1, 10
nearly, 92700, best, 16, 5
nearly, 92800, quick, -1, 9
nearly, 92800, best, 16, 4
nearly, 92900, quick, -1, 9
nearly, 92900, best, 16, 4
nearly, 93000, quick, -1, 9
nearly, 93000, best, 16, 5
nearly, 93100, quick, -1, 9
nearly, 93100, best, 16, 5
nearly, 93200, quick, -1, 9
nearly, 93200, best, 16, 4
nearly, 93300, quick, -1, 9
nearly, 93300, best, 16, 5
nearly, 93400, quick, -1, 9
nearly, 93400, best, 16, 5
nearly, 93500, quick, -1, 9
nearly, 93500, best, 16, 5
nearly, 93600, quick, -1, 9
nearly, 93600, best, 16, 5
nearly, 93700, quick, -1, 9
nearly, 93700, best, 16, 5
nearly, 93800, quick, -1, 9
nearly, 93800, best, 16, 5
nearly, 93900, quick, -1, 10
nearly, 93900, best, 16, 5
nearly, 94000, quick, -1, 10
nearly, 94000, best, 16, 5
nearly, 94100, quick, -1, 10
nearly, 94100, best, 16, 5
nearly, 94200, quick, -1, 10
nearly, 94200, best, 16, 5
nearly, 94300, quick, -1, 10
nearly, 94300, best, 16, 5
nearly, 94400, quick, -1, 10
nearly, 94400, best, 16, 5
nearly, 94500, quick, -1, 10
nearly, 94500, best, 16, 5
nearly, 94600, quick, -1, 10
nearly, 94600, best, 16, 5
nearly, 94700, quick, -1, 10
nearly, 94700, best, 16, 5
nearly, 94800, quick, -1, 10
nearly, 94800, best, 16, 5
nearly, 94900, quick, -1, 10
nearly, 94900, best, 16, 5
nearly, 95000, quick, -1, 10
nearly, 95000, best, 16, 5
nearly, 95100, quick, -1, 10
nearly, 95100, best, 16, 5
nearly, 95200, quick, -1, 10
nearly, 95200, best, 16, 5
nearly, 95300, quick, -1, 10
nearly, 95300, best, 16, 5
nearly, 95400, quick, -1, 10
nearly, 95400, best, 16, 5
nearly, 95500, quick, -1, 10
nearly, 95500, best, 16, 5
nearly, 95600, quick, -1, 10
nearly, 95600, best, 16, 5
nearly, 95700, quick, -1, 10
nearly, 95700, best, 16, 5
nearly, 95800, quick, -1, 10
nearly, 95800, best, 16, 5
nearly, 95900, quick, -1, 10
nearly, 95900, best, 16, 6
nearly, 96000, quick, -1, 10
nearly, 96000, best, 16, 5
nearly, 96100, quick, -1, 10
nearly, 96100, best, 16, 5
nearly, 96200, quick, -1, 10
nearly, 96200, best, 16, 5
nearly, 96300, quick, -1, 20
nearly, 96300, best, 16, 5
nearly, 96400, quick, -1, 10
nearly, 96400, best, 16, 5
nearly, 96500, quick, -1, 12
nearly, 96500, best, 16, 5
nearly, 96600, quick, -1, 10
nearly, 96600, best, 16, 5
nearly, 96700, quick, -1, 10
nearly, 96700, best, 16, 5
nearly, 96800, quick, -1, 10
nearly, 96800, best, 16, 5
nearly, 96900, quick, -1, 10
nearly, 96900, best, 16, 5
nearly, 97000, quick, -1, 10
nearly, 97000, best, 16, 5
nearly, 97100, quick, -1, 10
nearly, 97100, best, 16, 5
nearly, 97200, quick, -1, 10
nearly, 97200, best, 16, 5
nearly, 97300, quick, -1, 10
nearly, 97300, best, 16, 5
nearly, 97400, quick, -1, 10
nearly, 97400, best, 16, 5
nearly, 97500, quick, -1, 10
nearly, 97500, best, 16, 5
nearly, 97600, quick, -1, 10
nearly, 97600, best, 16, 5
nearly, 97700, quick, -1, 10
nearly, 97700, best, 16, 5
nearly, 97800, quick, -1, 10
nearly, 97800, best, 16, 5
nearly, 97900, quick, -1, 10
nearly, 97900, best, 16, 5
nearly, 98000, quick, -1, 10
nearly, 98000, best, 16, 5
nearly, 98100, quick, -1, 10
nearly, 98100, best, 16, 5
nearly, 98200, quick, -1, 10
nearly, 98200, best, 16, 5
nearly, 98300, quick, -1, 10
nearly, 98300, best, 16, 5
nearly, 98400, quick, -1, 10
nearly, 98400, best, 16, 5
nearly, 98500, quick, -1, 10
nearly, 98500, best, 16, 5
nearly, 98600, quick, -1, 10
nearly, 98600, best, 16, 5
nearly, 98700, quick, -1, 10
nearly, 98700, best, 16, 5
nearly, 98800, quick, -1, 10
nearly, 98800, best, 16, 5
nearly, 98900, quick, -1, 10
nearly, 98900, best, 16, 5
nearly, 99000, quick, -1, 10
nearly, 99000, best, 16, 5
nearly, 99100, quick, -1, 10
nearly, 99100, best, 16, 5
nearly, 99200, quick, -1, 10
nearly, 99200, best, 16, 5
nearly, 99300, quick, -1, 10
nearly, 99300, best, 16, 5
nearly, 99400, quick, -1, 10
nearly, 99400, best, 16, 4
nearly, 99500, quick, -1, 10
nearly, 99500, best, 16, 8
nearly, 99600, quick, -1, 11
nearly, 99600, best, 16, 4
nearly, 99700, quick, -1, 9
nearly, 99700, best, 16, 4
nearly, 99800, quick, -1, 8
nearly, 99800, best, 16, 4
nearly, 99900, quick, -1, 8
nearly, 99900, best, 16, 3
nearly, 100000, quick, -1, 7
nearly, 100000, best, 16, 3
